FIPS_Code,State,Decade,Unemployment_rate_
20139,KS,2000,5.8100000000000005
20141,KS,2000,3.69
20143,KS,2000,4.13
20145,KS,2000,3.4200000000000004
20147,KS,2000,3.65
20149,KS,2000,4.01
20151,KS,2000,3.4
20153,KS,2000,3.66
20155,KS,2000,4.7299999999999995
20157,KS,2000,3.8
20159,KS,2000,4.2
20161,KS,2000,3.56
20163,KS,2000,4.46
20165,KS,2000,4.07
20167,KS,2000,4.39
20169,KS,2000,4.15
20171,KS,2000,2.82
20173,KS,2000,5.4399999999999995
20175,KS,2000,3.75
20177,KS,2000,5.08
20179,KS,2000,2.81
20181,KS,2000,3.2
20183,KS,2000,3.59
20185,KS,2000,3.9299999999999997
20187,KS,2000,2.96
20189,KS,2000,3.6699999999999995
20191,KS,2000,5.83
20193,KS,2000,3.1
20195,KS,2000,3.2299999999999995
20197,KS,2000,4.41
20199,KS,2000,3.34
20201,KS,2000,3.8299999999999996
20203,KS,2000,3.2399999999999998
20205,KS,2000,5.37
20207,KS,2000,6.25
20209,KS,2000,8.6
21000,KY,2000,6.11
21001,KY,2000,6.18
21003,KY,2000,7.109999999999999
21005,KY,2000,5.470000000000001
21007,KY,2000,6.970000000000001
21009,KY,2000,5.9399999999999995
21011,KY,2000,8.43
21013,KY,2000,8.41
21015,KY,2000,4.91
21017,KY,2000,5.54
21019,KY,2000,6.3
21021,KY,2000,6.88
21023,KY,2000,6.24
21025,KY,2000,7.82
21027,KY,2000,7.07
21029,KY,2000,5.89
21031,KY,2000,7.87
21033,KY,2000,5.93
21035,KY,2000,6.0600000000000005
21037,KY,2000,5.39
21039,KY,2000,7.01
21041,KY,2000,6.720000000000001
21043,KY,2000,8.82
21045,KY,2000,6.68
21047,KY,2000,7.109999999999999
21049,KY,2000,5.91
21051,KY,2000,9.620000000000001
21053,KY,2000,7.0
21055,KY,2000,6.840000000000001
21057,KY,2000,7.4799999999999995
21059,KY,2000,5.7700000000000005
21061,KY,2000,7.33
21063,KY,2000,9.27
21065,KY,2000,7.32
21067,KY,2000,4.529999999999999
21069,KY,2000,6.62
21071,KY,2000,7.43
21073,KY,2000,4.9
21075,KY,2000,8.22
21077,KY,2000,6.16
21079,KY,2000,6.2
21081,KY,2000,6.12
21083,KY,2000,7.4
21085,KY,2000,8.76
21087,KY,2000,6.51
21089,KY,2000,6.5200000000000005
21091,KY,2000,6.5200000000000005
21093,KY,2000,5.970000000000001
21095,KY,2000,8.73
21097,KY,2000,6.040000000000001
21099,KY,2000,6.24
21101,KY,2000,5.66
21103,KY,2000,5.61
21105,KY,2000,7.2700000000000005
21107,KY,2000,6.34
21109,KY,2000,9.53
21111,KY,2000,5.9399999999999995
21113,KY,2000,4.9
21115,KY,2000,6.85
21117,KY,2000,5.24
21119,KY,2000,7.2299999999999995
21121,KY,2000,7.32
21123,KY,2000,6.09
21125,KY,2000,6.15
21127,KY,2000,8.51
21129,KY,2000,7.85
21131,KY,2000,8.540000000000001
21133,KY,2000,8.0
21135,KY,2000,9.1
21137,KY,2000,7.32
21139,KY,2000,6.55
21141,KY,2000,6.44
21143,KY,2000,7.49
21145,KY,2000,5.87
21147,KY,2000,9.55
21149,KY,2000,7.0200000000000005
21151,KY,2000,5.33
21153,KY,2000,11.86
21155,KY,2000,6.3100000000000005
21157,KY,2000,6.909999999999999
21159,KY,2000,7.93
21161,KY,2000,5.88
21163,KY,2000,6.8
21165,KY,2000,9.07
21167,KY,2000,6.07
21169,KY,2000,6.49
21171,KY,2000,7.82
21173,KY,2000,6.92
21175,KY,2000,9.33
21177,KY,2000,8.32
21179,KY,2000,6.470000000000001
21181,KY,2000,7.590000000000001
21183,KY,2000,6.640000000000001
21185,KY,2000,4.79
21187,KY,2000,5.58
21189,KY,2000,7.93
21191,KY,2000,6.2
21193,KY,2000,7.7
21195,KY,2000,6.709999999999999
21197,KY,2000,8.290000000000001
21199,KY,2000,6.67
21201,KY,2000,5.970000000000001
21203,KY,2000,6.99
21205,KY,2000,5.89
21207,KY,2000,7.25
21209,KY,2000,5.14
21211,KY,2000,5.25
21213,KY,2000,6.16
21215,KY,2000,5.61
21217,KY,2000,5.87
21219,KY,2000,6.7
21221,KY,2000,6.959999999999999
21223,KY,2000,6.37
21225,KY,2000,6.290000000000001
21227,KY,2000,5.34
21229,KY,2000,6.5200000000000005
21231,KY,2000,7.359999999999999
21233,KY,2000,5.7700000000000005
21235,KY,2000,6.87
21237,KY,2000,9.8
21239,KY,2000,4.409999999999999
22000,LA,2000,5.57
22001,LA,2000,5.34
22003,LA,2000,7.37
22005,LA,2000,5.39
22007,LA,2000,6.58
22009,LA,2000,6.779999999999999
22011,LA,2000,6.09
22013,LA,2000,7.26
22015,LA,2000,5.04
22017,LA,2000,5.89
22019,LA,2000,5.35
22021,LA,2000,7.029999999999999
22023,LA,2000,4.84
22025,LA,2000,8.059999999999999
22027,LA,2000,6.5
22029,LA,2000,8.9
22031,LA,2000,6.92
22033,LA,2000,5.16
22035,LA,2000,11.24
22037,LA,2000,6.09
22039,LA,2000,6.34
22041,LA,2000,8.35
22043,LA,2000,6.119999999999999
22045,LA,2000,5.4799999999999995
22047,LA,2000,7.62
22049,LA,2000,5.9799999999999995
22051,LA,2000,4.75
22053,LA,2000,5.0
22055,LA,2000,4.1
22057,LA,2000,4.26
22059,LA,2000,5.74
22061,LA,2000,5.9399999999999995
22063,LA,2000,5.37
22065,LA,2000,8.59
22067,LA,2000,8.99
22069,LA,2000,6.279999999999999
22071,LA,2000,5.925
22073,LA,2000,5.3
22075,LA,2000,5.4125
22077,LA,2000,6.409999999999999
22079,LA,2000,5.36
22081,LA,2000,7.959999999999999
22083,LA,2000,7.32
22085,LA,2000,5.88
22087,LA,2000,5.35
22089,LA,2000,5.1875
22091,LA,2000,7.959999999999999
22093,LA,2000,8.55
22095,LA,2000,6.6125
22097,LA,2000,6.2
22099,LA,2000,5.34
22101,LA,2000,6.65
22103,LA,2000,4.3625
22105,LA,2000,6.5200000000000005
22107,LA,2000,9.02
22109,LA,2000,4.46
22111,LA,2000,6.2
22113,LA,2000,5.37
22115,LA,2000,5.59
22117,LA,2000,7.15
22119,LA,2000,6.58
22121,LA,2000,5.65
22123,LA,2000,10.930000000000001
22125,LA,2000,6.709999999999999
22127,LA,2000,6.5200000000000005
23000,ME,2000,4.9399999999999995
23001,ME,2000,5.0
23003,ME,2000,6.3100000000000005
23005,ME,2000,3.7
23007,ME,2000,6.2700000000000005
23009,ME,2000,5.42
23011,ME,2000,4.89
23013,ME,2000,4.33
23015,ME,2000,4.41
23017,ME,2000,6.13
23019,ME,2000,5.34
23021,ME,2000,7.540000000000001
23023,ME,2000,4.15
23025,ME,2000,7.38
23027,ME,2000,5.529999999999999
23029,ME,2000,8.05
23031,ME,2000,4.39
24000,MD,2000,4.64
24001,MD,2000,6.55
24003,MD,2000,4.04
24005,MD,2000,4.8100000000000005
24009,MD,2000,3.7600000000000002
24011,MD,2000,5.33
24013,MD,2000,3.88
24015,MD,2000,5.16
24017,MD,2000,3.7700000000000005
24019,MD,2000,6.92
24021,MD,2000,3.7600000000000002
24023,MD,2000,5.6
24025,MD,2000,4.45
24027,MD,2000,3.45
24029,MD,2000,4.85
24031,MD,2000,3.5100000000000002
24033,MD,2000,4.85
24035,MD,2000,4.0600000000000005
24037,MD,2000,3.84
24039,MD,2000,6.959999999999999
24041,MD,2000,4.41
24043,MD,2000,5.43
24045,MD,2000,5.1899999999999995
24047,MD,2000,7.33
24510,MD,2000,7.42
25000,MA,2000,5.0
25001,MA,2000,5.12
25003,MA,2000,4.65
25005,MA,2000,6.26
25007,MA,2000,3.96
25009,MA,2000,5.409999999999999
25011,MA,2000,4.38
25013,MA,2000,5.89
25015,MA,2000,3.9299999999999997
25017,MA,2000,4.3
25019,MA,2000,2.71
25021,MA,2000,4.39
25023,MA,2000,5.029999999999999
25025,MA,2000,5.29
25027,MA,2000,5.4
26000,MI,2000,7.13
26001,MI,2000,11.2
26003,MI,2000,8.15
26005,MI,2000,6.49
26007,MI,2000,8.58
26009,MI,2000,8.28
26011,MI,2000,9.83
26013,MI,2000,11.940000000000001
26015,MI,2000,5.75
26017,MI,2000,7.15
26019,MI,2000,7.92
26021,MI,2000,7.19
26023,MI,2000,7.35
26025,MI,2000,6.93
26027,MI,2000,5.67
26029,MI,2000,8.18
26031,MI,2000,10.24
26033,MI,2000,8.8
26035,MI,2000,9.86
26037,MI,2000,5.12
26039,MI,2000,7.790000000000001
26041,MI,2000,7.82
26043,MI,2000,6.45
26045,MI,2000,5.33
26047,MI,2000,8.41
26049,MI,2000,8.39
26051,MI,2000,9.790000000000001
26053,MI,2000,8.23
26055,MI,2000,6.409999999999999
26057,MI,2000,8.02
26059,MI,2000,8.33
26061,MI,2000,7.05
26063,MI,2000,8.59
26065,MI,2000,6.07
26067,MI,2000,7.55
26069,MI,2000,10.26
26071,MI,2000,7.7
26073,MI,2000,5.2
26075,MI,2000,7.42
26077,MI,2000,5.5200000000000005
26079,MI,2000,8.209999999999999
26081,MI,2000,6.279999999999999
26083,MI,2000,10.17
26085,MI,2000,10.17
26087,MI,2000,8.33
26089,MI,2000,5.37
26091,MI,2000,7.7700000000000005
26093,MI,2000,5.4
26095,MI,2000,8.209999999999999
26097,MI,2000,10.07
26099,MI,2000,7.24
26101,MI,2000,8.34
26103,MI,2000,6.49
26105,MI,2000,9.11
26107,MI,2000,7.35
26109,MI,2000,6.359999999999999
26111,MI,2000,5.87
26113,MI,2000,8.43
26115,MI,2000,6.76
26117,MI,2000,9.51
26119,MI,2000,12.49
26121,MI,2000,7.92
26123,MI,2000,8.09
26125,MI,2000,5.9399999999999995
26127,MI,2000,9.09
26129,MI,2000,8.6
26131,MI,2000,8.57
26133,MI,2000,8.25
26135,MI,2000,11.38
26137,MI,2000,8.24
26139,MI,2000,5.91
26141,MI,2000,11.91
26143,MI,2000,9.07
26145,MI,2000,7.790000000000001
26147,MI,2000,8.48
26149,MI,2000,7.2299999999999995
26151,MI,2000,9.24
26153,MI,2000,10.72
26155,MI,2000,8.01
26157,MI,2000,8.790000000000001
26159,MI,2000,7.140000000000001
26161,MI,2000,4.55
26163,MI,2000,8.43
26165,MI,2000,9.18
27000,MN,2000,4.68
27001,MN,2000,6.99
27003,MN,2000,4.59
27005,MN,2000,5.88
27007,MN,2000,5.7299999999999995
27009,MN,2000,5.2
27011,MN,2000,4.7299999999999995
27013,MN,2000,3.8299999999999996
27015,MN,2000,4.92
27017,MN,2000,6.11
27019,MN,2000,4.0600000000000005
27021,MN,2000,7.0200000000000005
27023,MN,2000,4.99
27025,MN,2000,5.68
27027,MN,2000,3.6
27029,MN,2000,10.78
27031,MN,2000,4.93
27033,MN,2000,4.62
27035,MN,2000,5.66
27037,MN,2000,4.11
27039,MN,2000,4.35
27041,MN,2000,4.1899999999999995
27043,MN,2000,5.3
27045,MN,2000,4.86
27047,MN,2000,5.18
27049,MN,2000,4.76
27051,MN,2000,6.07
27053,MN,2000,4.3100000000000005
27055,MN,2000,5.109999999999999
27057,MN,2000,6.18
27059,MN,2000,5.64
27061,MN,2000,7.090000000000001
27063,MN,2000,3.85
27065,MN,2000,7.94
27067,MN,2000,4.36
27069,MN,2000,5.9799999999999995
27071,MN,2000,6.640000000000001
27073,MN,2000,4.279999999999999
27075,MN,2000,5.09
27077,MN,2000,5.0200000000000005
27079,MN,2000,6.16
27081,MN,2000,4.16
27083,MN,2000,3.91
27085,MN,2000,4.909999999999999
27087,MN,2000,6.11
27089,MN,2000,7.8
27091,MN,2000,4.61
27093,MN,2000,5.77
27095,MN,2000,7.35
27097,MN,2000,6.33
27099,MN,2000,4.1899999999999995
27101,MN,2000,4.3100000000000005
27103,MN,2000,3.7399999999999998
27105,MN,2000,3.66
27107,MN,2000,5.05
27109,MN,2000,3.87
27111,MN,2000,5.32
27113,MN,2000,6.32
27115,MN,2000,7.19
27117,MN,2000,3.96
27119,MN,2000,5.01
27121,MN,2000,4.33
27123,MN,2000,4.5200000000000005
27125,MN,2000,7.82
27127,MN,2000,4.5
27129,MN,2000,5.37
27131,MN,2000,4.9
27133,MN,2000,3.3299999999999996
27135,MN,2000,5.45
27137,MN,2000,5.87
27139,MN,2000,4.16
27141,MN,2000,5.05
27143,MN,2000,4.89
27145,MN,2000,4.68
27147,MN,2000,4.659999999999999
27149,MN,2000,3.91
27151,MN,2000,5.0600000000000005
27153,MN,2000,5.459999999999999
27155,MN,2000,4.779999999999999
27157,MN,2000,4.39
27159,MN,2000,7.029999999999999
27161,MN,2000,4.7299999999999995
27163,MN,2000,4.08
27165,MN,2000,4.92
27167,MN,2000,3.94
27169,MN,2000,4.38
27171,MN,2000,5.05
27173,MN,2000,4.89
28000,MS,2000,6.57
28001,MS,2000,7.339999999999999
28003,MS,2000,7.2299999999999995
28005,MS,2000,7.0200000000000005
28007,MS,2000,8.24
28009,MS,2000,9.7
28011,MS,2000,8.41
28013,MS,2000,7.81
28015,MS,2000,6.67
28017,MS,2000,9.34
28019,MS,2000,8.95
28021,MS,2000,10.690000000000001
28023,MS,2000,8.7
28025,MS,2000,10.86
28027,MS,2000,9.02
28029,MS,2000,7.109999999999999
28031,MS,2000,5.89
28033,MS,2000,3.97
28035,MS,2000,5.5
28037,MS,2000,7.890000000000001
28039,MS,2000,8.6
28041,MS,2000,8.77
28043,MS,2000,7.08
28045,MS,2000,6.26
28047,MS,2000,6.279999999999999
28049,MS,2000,5.81
28051,MS,2000,12.370000000000001
28053,MS,2000,9.629999999999999
28055,MS,2000,10.22
28057,MS,2000,6.7700000000000005
28059,MS,2000,6.68
28061,MS,2000,7.18
28063,MS,2000,13.15
28065,MS,2000,8.07
28067,MS,2000,5.220000000000001
28069,MS,2000,8.83
28071,MS,2000,5.09
28073,MS,2000,4.5
28075,MS,2000,6.65
28077,MS,2000,7.720000000000001
28079,MS,2000,6.63
28081,MS,2000,6.220000000000001
28083,MS,2000,9.36
28085,MS,2000,6.709999999999999
28087,MS,2000,7.340000000000001
28089,MS,2000,4.8100000000000005
28091,MS,2000,6.7700000000000005
28093,MS,2000,7.720000000000001
28095,MS,2000,8.75
28097,MS,2000,9.08
28099,MS,2000,5.83
28101,MS,2000,6.15
28103,MS,2000,11.75
28105,MS,2000,5.9399999999999995
28107,MS,2000,8.52
28109,MS,2000,6.2700000000000005
28111,MS,2000,7.359999999999999
28113,MS,2000,7.220000000000001
28115,MS,2000,6.2
28117,MS,2000,7.24
28119,MS,2000,8.85
28121,MS,2000,4.16
28123,MS,2000,5.35
28125,MS,2000,9.6
28127,MS,2000,5.7
28129,MS,2000,5.6899999999999995
28131,MS,2000,6.11
28133,MS,2000,9.9
28135,MS,2000,8.78
28137,MS,2000,6.13
28139,MS,2000,7.890000000000001
28141,MS,2000,8.57
28143,MS,2000,8.809999999999999
28145,MS,2000,6.38
28147,MS,2000,7.4
28149,MS,2000,6.26
28151,MS,2000,9.66
28153,MS,2000,7.470000000000001
28155,MS,2000,9.61
28157,MS,2000,8.940000000000001
28159,MS,2000,8.620000000000001
28161,MS,2000,8.24
28163,MS,2000,8.290000000000001
29000,MO,2000,5.540000000000001
29001,MO,2000,4.64
29003,MO,2000,4.79
29005,MO,2000,4.33
29007,MO,2000,5.45
29009,MO,2000,5.01
29011,MO,2000,5.95
29013,MO,2000,6.33
29015,MO,2000,6.540000000000001
29017,MO,2000,6.21
29019,MO,2000,3.71
29021,MO,2000,5.470000000000001
29023,MO,2000,5.8
29025,MO,2000,5.8
29027,MO,2000,4.720000000000001
29029,MO,2000,5.68
29031,MO,2000,4.49
29033,MO,2000,5.62
29035,MO,2000,6.709999999999999
29037,MO,2000,5.1899999999999995
29039,MO,2000,5.95
29041,MO,2000,5.88
29043,MO,2000,4.63
29045,MO,2000,6.42
29047,MO,2000,4.63
29049,MO,2000,5.4399999999999995
29051,MO,2000,4.08
29053,MO,2000,5.05
29055,MO,2000,6.6
29057,MO,2000,5.29
29059,MO,2000,6.24
29061,MO,2000,5.1
29063,MO,2000,5.91
29065,MO,2000,6.659999999999999
29067,MO,2000,6.63
29069,MO,2000,7.32
29071,MO,2000,6.14
29073,MO,2000,6.17
29075,MO,2000,4.46
29077,MO,2000,4.56
29079,MO,2000,5.21
29081,MO,2000,4.89
29083,MO,2000,6.15
29085,MO,2000,8.15
29087,MO,2000,4.779999999999999
29089,MO,2000,4.82
29091,MO,2000,5.24
29093,MO,2000,6.82
29095,MO,2000,6.279999999999999
29097,MO,2000,5.05
29099,MO,2000,5.66
29101,MO,2000,4.82
29103,MO,2000,4.3100000000000005
29105,MO,2000,6.62
29107,MO,2000,5.45
29109,MO,2000,4.76
29111,MO,2000,4.86
29113,MO,2000,6.0600000000000005
29115,MO,2000,7.07
29117,MO,2000,4.75
29119,MO,2000,4.779999999999999
29121,MO,2000,5.62
29123,MO,2000,6.43
29125,MO,2000,5.24
29127,MO,2000,5.58
29129,MO,2000,4.68
29131,MO,2000,6.279999999999999
29133,MO,2000,7.090000000000001
29135,MO,2000,4.970000000000001
29137,MO,2000,6.25
29139,MO,2000,6.13
29141,MO,2000,6.859999999999999
29143,MO,2000,7.37
29145,MO,2000,5.39
29147,MO,2000,3.7299999999999995
29149,MO,2000,5.55
29151,MO,2000,5.029999999999999
29153,MO,2000,5.71
29155,MO,2000,7.959999999999999
29157,MO,2000,4.14
29159,MO,2000,5.720000000000001
29161,MO,2000,4.76
29163,MO,2000,5.4399999999999995
29165,MO,2000,4.33
29167,MO,2000,5.3100000000000005
29169,MO,2000,5.5
29171,MO,2000,5.029999999999999
29173,MO,2000,5.45
29175,MO,2000,5.68
29177,MO,2000,5.67
29179,MO,2000,8.14
29181,MO,2000,6.459999999999999
29183,MO,2000,4.5200000000000005
29185,MO,2000,6.33
29186,MO,2000,5.36
29187,MO,2000,6.83
29189,MO,2000,5.24
29195,MO,2000,5.2
29197,MO,2000,5.91
29199,MO,2000,4.68
29201,MO,2000,5.89
29203,MO,2000,7.55
29205,MO,2000,5.63
29207,MO,2000,6.2700000000000005
29209,MO,2000,7.9799999999999995
29211,MO,2000,5.86
29213,MO,2000,8.379999999999999
29215,MO,2000,6.4799999999999995
29217,MO,2000,4.92
29219,MO,2000,5.92
29221,MO,2000,8.78
29223,MO,2000,7.05
29225,MO,2000,5.2299999999999995
29227,MO,2000,4.5200000000000005
29229,MO,2000,6.5
29510,MO,2000,7.9
30000,MT,2000,4.58
30001,MT,2000,3.69
30003,MT,2000,9.22
30005,MT,2000,4.5200000000000005
30007,MT,2000,4.51
30009,MT,2000,3.95
30011,MT,2000,3.34
30013,MT,2000,4.3
30015,MT,2000,3.44
30017,MT,2000,3.9699999999999998
30019,MT,2000,3.9200000000000004
30021,MT,2000,3.59
30023,MT,2000,6.2
30025,MT,2000,2.8
30027,MT,2000,4.83
30029,MT,2000,5.8
30031,MT,2000,3.6399999999999997
30033,MT,2000,3.55
30035,MT,2000,7.82
30037,MT,2000,4.95
30039,MT,2000,6.12
30041,MT,2000,4.45
30043,MT,2000,4.36
30045,MT,2000,4.3100000000000005
30047,MT,2000,6.38
30049,MT,2000,3.8899999999999997
30051,MT,2000,3.9
30053,MT,2000,9.58
30055,MT,2000,2.95
30057,MT,2000,4.26
30059,MT,2000,5.84
30061,MT,2000,6.56
30063,MT,2000,4.13
30065,MT,2000,5.65
30067,MT,2000,4.7700000000000005
30069,MT,2000,5.38
30071,MT,2000,4.46
30073,MT,2000,4.8100000000000005
30075,MT,2000,3.63
30077,MT,2000,6.26
30079,MT,2000,4.54
30081,MT,2000,5.6
30083,MT,2000,3.9299999999999997
30085,MT,2000,6.45
30087,MT,2000,5.73
30089,MT,2000,7.95
30091,MT,2000,3.7299999999999995
30093,MT,2000,4.87
30095,MT,2000,3.97
30097,MT,2000,2.68
30099,MT,2000,3.88
30101,MT,2000,3.41
30103,MT,2000,4.05
30105,MT,2000,4.09
30107,MT,2000,4.32
30109,MT,2000,3.7
30111,MT,2000,3.6
31000,NE,2000,3.5
31001,NE,2000,3.4299999999999997
31003,NE,2000,3.12
31005,NE,2000,4.01
31007,NE,2000,2.7
31009,NE,2000,3.75
31011,NE,2000,2.93
31013,NE,2000,4.2
31015,NE,2000,3.31
31017,NE,2000,3.18
31019,NE,2000,2.62
31021,NE,2000,4.51
31023,NE,2000,3.44
31025,NE,2000,3.71
31027,NE,2000,2.7
31029,NE,2000,2.6
31031,NE,2000,2.42
31033,NE,2000,2.92
31035,NE,2000,3.3899999999999997
31037,NE,2000,2.73
31039,NE,2000,2.81
31041,NE,2000,2.63
31043,NE,2000,4.2700000000000005
31045,NE,2000,3.15
31047,NE,2000,3.7700000000000005
31049,NE,2000,2.96
31051,NE,2000,3.31
31053,NE,2000,4.0
31055,NE,2000,3.9799999999999995
31057,NE,2000,3.1900000000000004
31059,NE,2000,3.17
31061,NE,2000,3.18
31063,NE,2000,2.56
31065,NE,2000,3.16
31067,NE,2000,4.1
31069,NE,2000,3.25
31071,NE,2000,2.84
31073,NE,2000,3.21
31075,NE,2000,2.68
31077,NE,2000,3.21
31079,NE,2000,3.6100000000000003
31081,NE,2000,2.7600000000000002
31083,NE,2000,2.97
31085,NE,2000,3.45
31087,NE,2000,3.5799999999999996
31089,NE,2000,2.8600000000000003
31091,NE,2000,3.5
31093,NE,2000,3.3299999999999996
31095,NE,2000,3.8899999999999997
31097,NE,2000,3.53
31099,NE,2000,2.67
31101,NE,2000,3.1
31103,NE,2000,3.4299999999999997
31105,NE,2000,2.96
31107,NE,2000,3.37
31109,NE,2000,3.16
31111,NE,2000,3.2299999999999995
31113,NE,2000,2.57
31115,NE,2000,3.7700000000000005
31117,NE,2000,2.19
31119,NE,2000,3.69
31121,NE,2000,3.47
31123,NE,2000,3.37
31125,NE,2000,3.5799999999999996
31127,NE,2000,4.2700000000000005
31129,NE,2000,3.07
31131,NE,2000,3.69
31133,NE,2000,3.4899999999999998
31135,NE,2000,2.44
31137,NE,2000,2.73
31139,NE,2000,3.2299999999999995
31141,NE,2000,3.54
31143,NE,2000,3.04
31145,NE,2000,3.1
31147,NE,2000,4.9
31149,NE,2000,2.92
31151,NE,2000,3.17
31153,NE,2000,3.16
31155,NE,2000,3.55
31157,NE,2000,4.11
31159,NE,2000,3.0
31161,NE,2000,2.83
31163,NE,2000,3.02
31165,NE,2000,2.69
31167,NE,2000,3.07
31169,NE,2000,3.1100000000000003
31171,NE,2000,4.01
31173,NE,2000,7.33
31175,NE,2000,2.96
31177,NE,2000,3.11
31179,NE,2000,2.88
31181,NE,2000,3.34
31183,NE,2000,2.6399999999999997
31185,NE,2000,3.1100000000000003
32000,NV,2000,5.6
32001,NV,2000,5.34
32003,NV,2000,5.68
32005,NV,2000,5.65
32007,NV,2000,4.2700000000000005
32009,NV,2000,5.65
32011,NV,2000,4.4799999999999995
32013,NV,2000,4.79
32015,NV,2000,4.93
32017,NV,2000,5.4399999999999995
32019,NV,2000,7.2299999999999995
32021,NV,2000,6.779999999999999
32023,NV,2000,7.7
32027,NV,2000,5.5
32029,NV,2000,5.01
32031,NV,2000,5.2
32033,NV,2000,4.35
32510,NV,2000,5.79
33000,NH,2000,3.9299999999999997
33001,NH,2000,3.78
33003,NH,2000,3.54
33005,NH,2000,3.53
33007,NH,2000,5.119999999999999
33009,NH,2000,3.09
33011,NH,2000,4.029999999999999
33013,NH,2000,3.4299999999999997
33015,NH,2000,4.49
33017,NH,2000,3.7299999999999995
33019,NH,2000,3.3200000000000003
34000,NJ,2000,5.2
34001,NJ,2000,6.26
34003,NJ,2000,4.42
34005,NJ,2000,4.529999999999999
34007,NJ,2000,5.57
34009,NJ,2000,7.470000000000001
34011,NJ,2000,7.43
34013,NJ,2000,6.39
34015,NJ,2000,5.0600000000000005
34017,NJ,2000,6.38
34019,NJ,2000,3.65
34021,NJ,2000,4.58
34023,NJ,2000,4.87
34025,NJ,2000,4.7
34027,NJ,2000,3.9200000000000004
34029,NJ,2000,5.34
34031,NJ,2000,6.459999999999999
34033,NJ,2000,5.66
34035,NJ,2000,4.0
34037,NJ,2000,4.64
34039,NJ,2000,5.5200000000000005
34041,NJ,2000,4.59
35000,NM,2000,5.14
35001,NM,2000,4.6899999999999995
35003,NM,2000,6.4799999999999995
35005,NM,2000,5.67
35006,NM,2000,5.67
35007,NM,2000,5.2299999999999995
35009,NM,2000,4.01
35011,NM,2000,5.25
35013,NM,2000,5.720000000000001
35015,NM,2000,4.75
35017,NM,2000,7.15
35019,NM,2000,6.959999999999999
35021,NM,2000,4.1899999999999995
35023,NM,2000,5.18
35025,NM,2000,4.4799999999999995
35027,NM,2000,4.14
35028,NM,2000,2.66
35029,NM,2000,14.11
35031,NM,2000,6.279999999999999
35033,NM,2000,10.09
35035,NM,2000,5.09
35037,NM,2000,5.4
35039,NM,2000,6.01
35041,NM,2000,3.75
35043,NM,2000,5.33
35045,NM,2000,5.41
35047,NM,2000,5.779999999999999
35049,NM,2000,4.01
35051,NM,2000,4.84
35053,NM,2000,4.49
35055,NM,2000,6.529999999999999
35057,NM,2000,5.4399999999999995
35059,NM,2000,3.5799999999999996
35061,NM,2000,5.3
36000,NY,2000,5.55
36001,NY,2000,4.2299999999999995
36003,NY,2000,5.9799999999999995
36005,NY,2000,8.379999999999999
36007,NY,2000,5.290000000000001
36009,NY,2000,5.75
36011,NY,2000,5.15
36013,NY,2000,5.32
36015,NY,2000,5.7700000000000005
36017,NY,2000,5.58
36019,NY,2000,5.88
36021,NY,2000,4.37
36023,NY,2000,5.86
36025,NY,2000,5.01
36027,NY,2000,4.37
36029,NY,2000,5.45
36031,NY,2000,5.79
36033,NY,2000,6.33
36035,NY,2000,5.8100000000000005
36037,NY,2000,5.1899999999999995
36039,NY,2000,5.3100000000000005
36041,NY,2000,5.54
36043,NY,2000,5.470000000000001
36045,NY,2000,6.57
36047,NY,2000,7.08
36049,NY,2000,6.279999999999999
36051,NY,2000,5.5200000000000005
36053,NY,2000,5.31
36055,NY,2000,5.05
36057,NY,2000,6.15
36059,NY,2000,4.4
36061,NY,2000,5.86
36063,NY,2000,6.18
36065,NY,2000,5.0600000000000005
36067,NY,2000,4.83
36069,NY,2000,4.84
36071,NY,2000,4.7
36073,NY,2000,6.279999999999999
36075,NY,2000,6.529999999999999
36077,NY,2000,4.95
36079,NY,2000,3.9899999999999998
36081,NY,2000,5.85
36083,NY,2000,4.65
36085,NY,2000,5.82
36087,NY,2000,4.36
36089,NY,2000,6.720000000000001
36091,NY,2000,4.029999999999999
36093,NY,2000,4.5
36095,NY,2000,5.6899999999999995
36097,NY,2000,5.9
36099,NY,2000,5.14
36101,NY,2000,6.2
36103,NY,2000,4.58
36105,NY,2000,5.470000000000001
36107,NY,2000,5.1
36109,NY,2000,3.9299999999999997
36111,NY,2000,4.720000000000001
36113,NY,2000,5.08
36115,NY,2000,4.74
36117,NY,2000,5.4799999999999995
36119,NY,2000,4.41
36121,NY,2000,5.8
36123,NY,2000,4.62
37000,NC,2000,6.18
37001,NC,2000,6.68
37003,NC,2000,6.8
37005,NC,2000,7.7299999999999995
37007,NC,2000,9.08
37009,NC,2000,7.159999999999999
37011,NC,2000,5.93
37013,NC,2000,7.85
37015,NC,2000,7.9
37017,NC,2000,8.33
37019,NC,2000,6.24
37021,NC,2000,4.82
37023,NC,2000,7.589999999999999
37025,NC,2000,5.91
37027,NC,2000,8.23
37029,NC,2000,4.75
37031,NC,2000,5.45
37033,NC,2000,8.08
37035,NC,2000,7.3
37037,NC,2000,4.779999999999999
37039,NC,2000,8.49
37041,NC,2000,6.44
37043,NC,2000,5.63
37045,NC,2000,8.629999999999999
37047,NC,2000,8.01
37049,NC,2000,5.84
37051,NC,2000,6.26
37053,NC,2000,3.7299999999999995
37055,NC,2000,5.82
37057,NC,2000,6.99
37059,NC,2000,5.9399999999999995
